,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Vote
1366,0.18993854509075314,1.2170434338330638,0.6664098682503758,0.8784822293644607,-0.7843959352212465,4,-0.33625535788668137,-1.6744282366287446,-0.44037038899036063,10
4154,-0.7936258396455624,0.4604984584127545,0.7738256738929938,1.9226957689953006,1.453796865006713,0,-0.7158442843981946,0.15985999713188012,-0.6774105346405236,1
3427,0.8973845933971702,1.5953159215432182,-0.03724278815145045,-1.6933601851578788,-1.053200429984593,0,0.39093874579003773,0.29433611368363355,-0.47819488181627956,2
8258,0.5826782906960126,-1.8091364678481732,-1.0327224210799517,-0.7523238043397343,-0.1665995613465797,3,-0.03270769377897542,0.029386097537944078,-0.15709501000296855,3
7094,-0.9825639559811348,-0.2960465170075547,1.1882867601510325,2.1232843042164533,-0.6334347784998564,4,0.6140998957522243,1.37380468168524,0.8661025735397718,1
8533,-0.6678576532799771,1.9735884092533729,-0.7621775302242026,-0.031601003809875225,0.15548939817030114,0,-0.05782076393581992,-0.17215752777959278,-0.2498194698532148,9
1873,0.04130341574960705,0.4604984584127545,-0.7032285180818938,0.4293581262974326,0.9641334173419127,0,-0.30204320726488953,0.3932013118084789,0.04428050961623886,12
5835,-0.3019865656710019,-1.0525914924278639,-0.5794807100895359,-0.4200326605164941,1.064363841177297,2,-0.10568198980885835,-0.4286317124200797,-0.262394525515772,9
2740,-0.9751321995140775,1.2170434338330638,-0.9639233812868014,0.2946208953773242,0.7777112234932434,1,0.06978820364268645,-0.06632368857028921,-0.16187169419934244,9
9916,0.49321137630413037,-0.6743190047177093,-0.10235171340958107,-1.264264589389786,-0.8853976963191946,0,-0.01088932756353267,1.092291439395264,0.45176166358247527,6
2006,0.0013952611836776097,1.2170434338330638,1.414778327848521,-0.1369023982451853,1.698448554906235,0,-0.6836876757828072,-2.192822867181976,0.46674235164352407,0
2511,0.4663427183078461,0.4604984584127545,2.4124871538072212,0.5850342512118819,-0.9397122877051227,2,-0.9993873668892297,-2.2548545642099254,-0.9950827508511744,1
8499,-0.9671287694726312,-0.6743190047177093,-0.8114160406250982,0.8930484164909585,-0.666116345894531,6,0.18543989310360787,0.17927022331425363,0.19319233302734107,8
5530,0.7576104044590539,-1.4308639801380185,-0.31307848864985877,-1.5449671538066785,-0.873647050929448,4,-0.1770858678781585,-0.46932439784824437,-0.3805434893905215,6
8311,0.6015435186508504,-0.6743190047177093,0.5858080190682724,0.4414966155695142,-0.4667521737862638,7,0.6266600876636692,1.330198935264556,0.4378853517505146,7
9236,0.38173502929827063,0.0,-0.6668175885290039,0.06793460822119567,2.312741925470613e-16,7,-0.165782758023717,0.8854748248984875,-0.004504620047385721,12
6222,-0.7350292982706874,-0.2960465170075547,-0.693132673659612,0.6466370842676973,-0.15023192118594886,3,-0.16540243718813674,0.2858395439544662,0.27121591434873005,3
8561,0.677861940831785,-0.2960465170075547,2.3461282653352895,0.3604721996783678,-0.7227485839720287,4,0.9781039229824555,2.5601796948879034,0.9780879856943736,1
7984,-0.2022295269401172,-1.4308639801380185,-0.19219896482301285,-0.5259409794154082,-0.5028744718620192,7,0.055643968757256745,-0.7646474646640705,-0.38969375865277667,11
6561,0.9857081606402744,0.08222597070259989,-0.6247610778661262,-1.180205551180619,-0.19342363355328535,6,-0.08058334115973254,-0.27283707050767486,-0.2933039350268236,5
2467,0.32742603973131335,-0.2960465170075547,-1.110509562132985,-1.0882564949445992,0.3214498425263864,1,-0.059695467528296464,-0.05076719483628364,-0.07966430922769296,11
9384,-0.8479348292125196,0.4604984584127545,0.3084104025878576,1.980353593037689,0.9284413530639738,1,0.4094915349131256,0.4754709352906881,0.6432099790739645,1
3740,-0.7590395883950265,0.0,1.1618107970543792,1.2790523753431609,4.483114208060687,4,0.724351752193501,-1.5340922117629778,-0.5782729109183435,0
735,0.03558668000571674,-1.8091364678481732,-1.1757487464659657,-0.7784215562747104,1.2338009844431483,2,-0.044793272289213704,0.017168904034969543,0.06813943136403733,4
7001,0.0013952611836776097,-0.2960465170075547,0.03144817348797479,1.5321398766660677,0.11254201204731554,7,0.426206626225766,0.5940896650203116,0.45687433755990514,1
254,0.48120623124196094,-0.2960465170075547,-1.1681865107404188,-1.2515191756541,-0.402673258918153,0,-0.08296058606049084,0.01247839378949687,0.0073809514263634135,4
5477,-0.530941832213806,1.2170434338330638,-0.1672189063115692,1.0368895143651289,2.0905700071863933,4,-0.3442327875316754,0.3087941498280853,-0.43973217503820183,12
1137,0.6932971273402886,0.08222597070259989,-0.7952103246849522,-0.8697636880471262,0.30220028180545633,6,0.1313616728470013,-0.4078131881342654,-0.053948435262131555,8
6904,-0.6738602258110619,1.2170434338330638,-0.15399230470161,1.1886206302661517,1.0963441307250332,4,0.15637003420478401,-0.629523917785145,0.43117540250230224,12
3691,-0.6875803915963985,0.08222597070259989,0.8896530833312661,1.8101112809967412,-0.14026299997418962,4,-0.48221089016827157,-0.2726771415709262,-0.9003754189173216,1
1251,-0.24510504501929398,-0.6743190047177093,-0.7158485172448308,0.12650281895899068,0.2605528006167332,3,0.043047011492252985,0.9239959687730672,0.04109211642691535,3
9440,0.9888523652994141,0.4604984584127545,-0.9811849139288623,-1.7904680993345337,-0.5450529432593408,4,-0.11792762287190939,0.012798346572535845,-0.13927879894277195,9
9938,0.5352293840217235,-1.0525914924278639,-0.12361086329272242,-1.3088735374646867,0.46869698311557473,7,-0.24966456466327291,-0.4160140921384387,-0.46560656149197877,6
7755,0.9774188938116335,1.2170434338330638,-0.7983245364857453,-0.564480682854268,2.012755679965637,0,0.25986471729735827,0.21046807214266092,0.0875611544513939,12
684,0.8190653137058739,0.8387709461229091,1.586968136074511,0.21056185716815717,-0.10627936167544307,0,-0.8514302652323884,-1.4311080320158105,-0.820603044980404,1
4632,-0.7164499071030441,0.8387709461229091,1.7059590748846953,1.8407609664087476,-0.7378140517572386,7,-0.934891371854875,-1.0499676998779703,-0.9232776619263594,1
4411,0.30427325996855803,-0.2960465170075547,2.049499781289243,0.7570973366436422,0.1420209425325089,7,-0.8819327263723871,-1.9892105019717263,-0.9364075779424231,10
7187,0.11905102186651417,1.5953159215432182,1.5125015463183304,0.9537408628513679,-0.8581957515647802,0,0.8605142244327553,1.7010088593542447,0.8516478742990687,1
4170,-0.8356438473631557,-1.4308639801380185,-1.1077895466560668,0.1465313262579254,0.26944422711750876,4,-0.07092890873294533,-0.09438153644113456,0.03482635884886798,4
2993,0.4074603401457768,-0.2960465170075547,0.7364098305356386,0.6475474709631035,1.220576649978714,4,-0.44197036889873575,0.08108118864632569,-0.8608988129104829,1
4734,-0.0950407317421752,0.4604984584127545,-0.23046873713215152,-0.6397393163411754,-1.1357826525654633,7,-0.34359536685169234,-0.18665708635907138,-0.37929739263528695,9
5303,-0.1290553094183221,-1.8091364678481732,-1.1650878230675998,-0.6036273107567319,1.2115819619372983,7,-0.014358276338085507,-0.09212683015750836,-0.005343204703367022,4
7099,-0.29369729884236107,-0.2960465170075547,1.5483014663428396,1.3919403255735225,-0.5285010421965739,4,0.8376189440948427,2.034783460824117,0.7045418132271395,7
5575,0.7113048449335428,-1.0525914924278639,-0.2885965836448944,-0.888881808650655,-0.5254167612400786,6,0.44806622532378837,-0.3859551436162761,0.0451457164351623,5
7182,0.0970415892525367,-1.0525914924278639,-0.7295509338734718,-0.23674147250805833,0.07182372035216489,5,-0.05219969791893442,0.902263437720223,-0.05216362648846784,3
9415,0.5558096326997284,0.8387709461229091,0.6873509842488252,0.4900505726578416,-0.6657901412229447,4,0.48718646913599706,0.22901464302647925,0.8072347783839806,1
511,-0.9051021866514221,-2.1874089555583276,-0.2599787089977941,0.22027264858582293,-0.7678519677206763,2,-0.21931041168514176,-0.4405795497099353,-0.39802354196140544,4
1502,0.7541803630127197,1.9735884092533729,-0.273993991182455,-1.541325607025054,-0.3076622999140111,0,0.340297459917009,0.1788992219179129,-0.38367017848323626,2
8102,-0.2922681149063885,-0.6743190047177093,2.1614949472426352,1.390423014414512,-0.9757510410101995,2,0.9547507594244351,2.3760036442913783,0.9316560770629405,1
4977,-0.08475060740317275,1.5953159215432182,1.959491719704201,1.1701094341262264,0.05371684581840827,1,-0.994622877865658,-1.7978158734014236,-0.8202740059994986,1
1327,0.4017436044018865,0.4604984584127545,0.873766970739132,0.046692251995052364,3.072464200866828,1,0.41607585439338757,2.4770442253601024,-0.04028308062702901,0
6427,-0.47377447477490353,0.4604984584127545,1.2530069286360097,1.5831215316088112,0.37552663625477795,2,0.6442976014046911,1.8749716003757009,0.7346602347744093,10
4712,-0.6821494926397027,0.0,-0.88228391745524,0.0,-0.796106914834318,0,-0.14736448642948274,-0.22901131789992082,0.08492648272503267,11
1719,0.20537373159925676,-1.4308639801380185,-1.1702506252968445,-0.9586781219651256,-1.1563137646820492,4,-0.0770374136697678,-0.005637451667705605,-0.0172668596173714,4
7228,-0.1324853508646563,-0.6743190047177093,0.5758773493612754,0.6138631632330762,2.056110853968477,7,0.39225575634345655,-0.7448589319860357,0.7090257925908503,0
3078,0.09418322138059176,-1.8091364678481732,-0.9887597692118003,-0.8406313137941298,0.33428996186092713,7,-0.10788026551703223,-0.20526452214455815,-0.016383471239375114,4
7497,0.2642561097613263,-0.2960465170075547,-0.8102124638700904,-0.4142668781122552,-0.8100788505531472,6,0.2654513018311291,0.28133457648046506,-0.023188782779897887,8
7736,-0.38545090753179934,-0.2960465170075547,1.6087205330080803,1.4893517019819786,0.513220949190118,4,0.6963965782897741,2.2902509820349692,0.784872317442961,10
2529,0.1044733457195941,1.2170434338330638,0.32812727028901445,0.9692174366732723,0.6905961032678314,0,-0.16711069527101707,-0.08243637227361346,-0.7591159935806331,1
7643,0.3905959697013006,0.4604984584127545,-0.7159214108845068,-1.1553216481728514,-0.5421575084567972,4,0.029987491853061377,-0.21608721954396168,-0.26847050127888883,9
7532,-0.6349864227526083,0.08222597070259989,-0.30926128223646426,-0.06649916046711057,1.3913014988201355,1,0.23882362472254615,0.2231380076396751,-0.4354043857787482,2
401,0.37058739459768475,-1.0525914924278639,-0.17315759865411484,-1.1340792919467082,-0.44129203924742566,1,-0.21455839837687807,-0.5549746815739982,-0.4206832073540063,4
565,0.36858653708732314,0.8387709461229091,-0.8518335127114878,-1.1319550563240939,0.7711857874173722,7,0.19734256495500757,-0.20571521428819844,0.0018116280186903921,9
6945,0.0013952611836776097,0.4604984584127545,1.5069003209358003,1.3628079513205256,-0.6623508059153066,0,0.8230096551401715,1.627130187994292,0.8340907909356579,1
1838,-0.007574674860654551,0.08222597070259989,-0.9636357476673298,-0.7325987592726014,-1.113502880632478,1,-0.03515154836730061,-0.15598700062473553,-0.1460259568469613,9
9933,-0.8507931970844648,1.5953159215432182,-0.36851371701192565,0.1626148245434341,-0.36007003317583114,0,-0.004170026899513513,-0.4241173288433033,-0.4017393896365349,9
2543,0.8262112333857368,0.4604984584127545,1.273497148280003,0.2029753013731062,-0.6456578865310818,4,-0.9778655957950114,-0.8046160289420211,-0.5919731031097086,1
8717,0.07131627840503074,0.4604984584127545,1.4555897516227891,1.0044190555623096,-0.5885164651457063,7,0.7420345134924993,2.0551679525261073,0.7242224010659872,7
4085,-0.45919679862798346,1.9735884092533729,1.5558480197977076,1.5676449577869067,-0.9375538679494222,0,-0.8495255918710505,-1.6426571537407924,-0.7197407749870103,7
6094,0.14048878090610262,0.08222597070259989,-0.7522686105670338,-0.8897921953460612,-0.4740881730837007,7,-0.13629050030666068,-0.25284090021483463,-0.19822560886026064,9
9649,-0.7215949692725454,0.08222597070259989,-0.04979336537011117,1.8462232865811852,-0.8336424720817035,1,0.5964323428541245,0.2490264557815289,0.1368371007577538,1
9090,0.9085322280977561,0.8387709461229091,-0.2620379020327384,-1.7051952121981588,0.36684646626618905,0,0.2680336558198202,0.3332676561986179,-0.43879365939045034,2
9116,-0.7324567671859368,-0.6743190047177093,-0.7509160393684996,0.0,1.4603593320218384,7,-0.00867996734278953,-0.23523352332905811,-0.2463430463477012,9
7118,-0.4803487208803773,-1.4308639801380185,-0.5873367256425597,0.37625223573207434,-0.4554183229774164,5,0.035498418627840866,-0.5611259641362285,-0.21531785166113326,5
9049,-0.7621837930541661,-1.0525914924278639,-0.2654447168293797,0.06854153268479996,-0.20068886329840135,1,-0.0038817023576471765,0.9463191947949051,0.40542494534061957,6
5842,-0.017864799199657,0.4604984584127545,0.7698749394723122,1.0990992718845483,1.4247621422341112,7,0.1624616401405159,2.1049605495934034,0.5603108678876088,10
8342,-0.5303701586394169,1.5953159215432182,2.3533973818081524,1.6432070535056165,0.2210727173230524,1,0.9854844131410352,2.531102452989074,0.9880494274158547,1
2260,-0.22252393883092758,0.08222597070259989,-0.9216139535153517,-0.5043951609574627,-0.8258733088486909,7,-0.09520143495702649,-0.04446494005833225,-0.1783087288357339,9
1517,-0.45348006288409315,-1.0525914924278639,0.755981769243849,1.5615757131508654,-0.5956978922510956,2,-0.6761938694059209,-1.3469845453586384,-0.33401037557075486,7
2995,-0.34829212519651276,0.8387709461229091,1.3880262756827408,1.449901611847713,-0.9167065400268305,0,-0.7929889640628337,-0.28256522949450474,-0.9644284041901492,1
451,0.8828069172502502,0.08222597070259989,-0.37500974873178283,-1.6778836113359745,-0.9026686126159013,7,-0.053894349590615676,-0.34887249473440374,-0.41216944519552134,9
2105,-0.950264399028155,0.4604984584127545,2.377583906904049,2.0889930720228223,0.25910820909446297,1,-0.9909277569229942,-2.235280410957891,-0.9842723648064324,1
7883,0.4077461769329713,-1.0525914924278639,-0.9553087734812762,-0.5666049184768822,-1.1665404927736136,3,-0.045007946909846,0.5160810401227914,-0.14390749245582957,3
1927,0.9213948835215091,-1.8091364678481732,-0.3985092215416639,-1.7188510126292509,-0.9706357845685235,7,-0.17144236120396927,-0.35302726997357325,-0.36451458338722653,4
7083,0.0013952611836776097,0.0,-1.2043222008258105,-0.6749409352302127,-0.7689409996507435,0,0.03406817066544732,0.03335909458769901,0.06133097126823439,11
2383,-0.09789909961412036,-1.0525914924278639,-0.7597806526667108,-0.02978023041906288,-0.6396305292822818,6,0.2719339592731107,0.2695365666211445,0.09889145583720071,8
4627,0.8999571244819209,-0.6743190047177093,0.7121916188526642,0.12468204556817834,-0.7684821393777883,7,-0.8840181579781596,-0.7244426690705343,-0.012060959054404963,7
6928,-0.25996855795340856,0.8387709461229091,1.5857272378185263,1.356131782220881,-1.159017898895771,7,0.704304389690944,1.6982068978859826,0.9670613158459453,1
9715,-0.6732885522366728,-0.2960465170075547,2.0655351355751947,1.7949381694066393,-0.9219156550246486,7,0.9126164156984682,2.3481004979941518,0.9108055771245884,1
9005,0.04959268257824778,-0.2960465170075547,-0.453621001769378,-0.1863667420289186,-0.816604289883913,6,0.24554774415717895,-0.6210610937793238,-0.14198128719566572,5
1964,0.41775046448477915,-0.6743190047177093,-0.014867080322850952,-1.1841505601940456,-1.067186597975481,4,0.013257689743146894,-0.9622166712456329,-0.4249735369914721,11
2293,0.5832499642704017,-1.4308639801380185,-0.12015539203147645,-1.3598551924074302,-0.9579267360270258,7,0.0014292571380654095,-0.7577754659537211,-0.44035800181120777,11
7351,0.33285693868800914,0.08222597070259989,-0.7478747624157644,-1.0940222773488382,-0.8618337687491454,1,-0.0322250318247016,-0.21237985864469233,-0.2521804123328948,9
5971,0.8893811633557238,-0.2960465170075547,-0.732080134646956,-1.6848632426674217,1.1273215692527605,7,0.051669155480907225,-0.1982762866428727,-0.2608656956839597,9
8620,-0.2302415320851794,-0.2960465170075547,-0.2937956803558946,1.324571710113468,0.43970619654175497,2,0.013257689743146894,0.6076038081659858,0.11569093271105979,7
2957,0.5875375160783194,1.2170434338330638,-0.8586625954479837,-1.3644071258844612,-0.5406174593574399,1,0.0926892604646199,-0.35367135009178813,-0.08172973773249137,9
6365,-0.9717021580677433,1.9735884092533729,-0.536703591554051,0.2909793485956995,-0.5191285281524465,0,0.3296978729700262,-0.35062651551820273,-0.007185476307956962,9
1552,0.31456338430756037,-1.0525914924278639,0.0,-1.0746006945135071,0.7116336111189318,4,-0.07218551793395567,-0.01389981889503496,-0.01346283522409275,4
6893,0.6018293554380449,1.5953159215432182,-0.8122833308408366,-1.3795802374745634,-0.403332025233806,1,0.08660801415562025,0.008030033496871765,-0.2468968750252598,9
7116,0.3454337573245676,0.08222597070259989,0.5895507836475136,0.7133987752641476,-0.8651734899513657,7,0.08522862541570642,2.1057658394379484,0.4244013654795178,10
7882,0.5955409461197656,1.2170434338330638,1.4067079742082003,0.4478693224373574,-0.0015841415477459442,4,0.9526139233916227,1.0397691881530209,0.7595649023394389,1
293,0.32771187651850786,-0.2960465170075547,1.1997090580766392,0.7322134336358742,1.4373372732514884,2,-0.5817774811169656,-0.9903901394850206,-0.9063207444107674,1
5831,0.5546662855509503,-0.2960465170075547,0.3216009118586829,0.4912644215850499,-0.1588454024466956,2,0.4645863113449342,0.8072642784845055,0.568844768620947,1
3052,-0.9365442332428183,0.4604984584127545,-0.25462724628866673,0.2536534940840478,-0.10453114379239799,2,0.33406780883470133,0.13770746934436473,-0.4002893345814199,2
9941,-0.5772473917393168,1.2170434338330638,-0.21485240296640115,-0.12779853129112384,-0.8036281373435679,0,0.326531551230965,0.09486116265381231,-0.4282834722011404,2
6919,0.8227811919394026,0.8387709461229091,2.247843992973486,0.2066168481547309,-0.9663145190510402,7,0.013257689743146894,2.4073055531148366,0.9820380477482833,1
1195,0.3774474774903529,0.8387709461229091,-0.7380107111537714,-1.1413623855099573,0.7898025477466981,7,-0.030329153124780905,-0.14217602103998508,-0.2732610247433538,9
443,-0.5686722881234815,0.4604984584127545,-0.25830302110436587,-0.1369023982451853,-0.39362101701142566,2,0.3532852516625631,0.20813917105907995,-0.3317450970151531,2
6001,-0.17307417464627695,0.8387709461229091,1.787609848423135,1.263879263753059,-0.9116977288198671,1,0.9581551283517846,1.2795624098957559,0.9755628227970621,1
9869,0.8359296841503501,0.08222597070259989,1.0852055476651148,0.1926575854918367,-0.8284112102093927,1,0.701481984476658,1.1703385672345743,0.7770415691652097,1
1952,-0.8507931970844648,0.4604984584127545,0.6405294252046183,1.9833882153557094,0.5850813632615328,0,-0.20267781474104785,-0.1428258260625839,-0.893297582547348,1
7720,-0.2588252108046305,1.9735884092533729,-0.333260201521195,-0.46585545751860297,0.19056494955070594,0,0.36851812365863723,0.10379053065354368,-0.3156131795936228,2
9820,0.7424610547377448,-1.4308639801380185,-0.4799951766179269,-1.52888365552117,-0.6888272615312012,7,-0.19824724489641787,-0.25077578258878974,-0.3271273082913373,4
9362,0.9228240674574817,0.08222597070259989,-0.8786195400803932,-1.720368323788261,-1.107863700521772,1,0.007656819172999096,-0.37076337550750815,-0.08830828700747628,9
9629,0.39516935829641264,1.5953159215432182,2.0854853379846046,0.6605963469305918,-0.9973582144634282,0,0.9095730403180646,2.254909458469911,0.9639289813157483,1
9077,-0.9605545233671573,1.2170434338330638,-0.9202347049851964,1.4929932487636033,2.312741925470613e-16,1,-0.21170391796441645,0.303805446034942,0.029270725270685638,12
5243,-0.37258825210804636,-0.2960465170075547,-0.8211836195202525,-0.3450774892613888,-0.2509589947867991,4,-0.017663649742908905,-0.4121391464291761,-0.11346774457036923,9
574,0.6315563813062741,-0.2960465170075547,-0.8325099094487436,-1.4111403095819761,-0.8888304278519463,4,0.03307987363654452,-0.31976107561627326,-0.16187699024102675,9
2420,-0.0687437473202801,-1.4308639801380185,-0.4528687268061321,-0.6676578416669635,-0.4578819065434967,7,-0.157004258120223,-0.3791945168494416,-0.3332842522381464,4
9516,-0.9671287694726312,0.8387709461229091,-0.8643995164873091,0.28612395288686654,-1.0105688679410125,0,0.030190243461833965,-0.3156027246356801,-0.1404963468668049,9
9993,-0.41803630127197366,1.2170434338330638,-0.843324905714139,-0.29682699440486354,0.17212243025506244,4,0.011308774818256762,-0.11325963466899217,-0.22754037235382651,9
8067,0.7953408603687295,0.08222597070259989,-0.4187278868109433,-1.5850241684045485,-0.17039112819776,0,-0.05999130375965722,0.7477768997677241,0.3729242741596124,6
2213,0.517507503215664,-1.4308639801380185,-1.20880110551438,-1.29005887909296,-0.871662283885177,7,0.04405443758631877,-0.01538189840377954,0.0109637866137684,11
2963,0.49464056024010294,0.8387709461229091,-0.6257156500933378,-1.2657819005487962,-0.7013898528218664,1,-0.0975429322247392,-0.3148032448205716,-0.27588622584703215,9
2009,-0.9448335000714592,0.8387709461229091,0.08221109359683287,1.4763028260144908,-1.256389261175666,0,0.2587994025484244,-0.5656532182295433,-0.543286276852398,12
4770,-0.4860654566242676,0.8387709461229091,1.9874028612965697,1.596170407576299,-0.010629847625517915,7,-0.9143234239073452,-1.9429575399013788,-0.8747794264635819,1
8252,-0.35343718736601404,0.08222597070259989,1.976565349746125,0.0,-1.1327513027098002,7,0.8992636521348831,2.2813383928677173,0.8937054787082406,1
4190,-0.615835358010576,1.9735884092533729,0.6892260343059857,1.7339422608144286,-0.8321745965060354,0,-0.07771552356795275,-0.8579102328078693,-0.8444111317758474,10
4512,-0.5172216664284693,-1.0525914924278639,-1.2307513818188942,-0.19152559996955348,-0.9394427506723392,1,-0.06598948243222724,0.0967558848754626,-0.03479824881308047,4
1008,-0.6827211662140917,-1.0525914924278639,-0.3726109312786353,-0.015820967756168956,0.6876929746261,7,-0.001942505728246613,0.9001513134531912,0.3587068667758808,6
4397,-0.6812919822781192,-0.6743190047177093,-0.8860700341384435,-0.017338278915179424,-1.1994496424195595,7,-0.16767446162924515,-0.10041140377134365,-0.12376159366787176,9
5795,-0.8525082178076319,-0.2960465170075547,-0.057735582654660826,1.9852089887465223,-0.4352924013345567,2,0.08440340509748445,0.22392077359105314,0.6005115288638261,1
6673,0.4071745033585823,-0.6743190047177093,-1.1242765874782756,-0.5659979940132782,-0.294722071404539,6,0.07356847568249214,0.02587942824489743,-0.08738758176063222,8
589,-0.38202086608546515,-0.2960465170075547,-1.1644035224380531,-0.3350632356119212,0.3481486720734815,2,-0.06916448359906002,0.03976681832708569,-0.0676410603391231,9
1617,-0.701300557381735,0.8387709461229091,1.6025346608271647,1.8246774681232396,-0.27467287658538675,4,-0.8614959684596868,-1.4698690475250262,-0.8088122752113556,1
6490,-0.8076318422180935,-0.2960465170075547,-0.8651888621564328,0.1167920275413252,-0.23640445965272977,7,-0.0719521767029222,-0.0011436928148245145,-0.22465639374777935,9
2621,0.3542946977275976,0.08222597070259989,0.48250574975640464,0.703991446078284,-0.8293341155587582,1,-0.4852023788045219,0.058976021698291144,-0.7013078394134916,1
1501,-0.28226382735458055,0.8387709461229091,-0.8164384388962102,-0.44097155451083525,-0.4251299359349224,4,0.06381983169967165,-0.4168803217359904,-0.09618409336738398,9
6849,-0.041017578962412427,0.8387709461229091,2.3012271241181117,1.1236797126605134,1.0898761524950742,1,0.9585658729899904,2.4991241463701925,0.9870108046808506,1
8095,0.7793340002858369,0.8387709461229091,-0.9100534604008819,-1.568030283423634,-0.3750160841564356,7,-0.007897321866054852,-0.06188015936899854,-0.20452758400814652,9
7336,-0.28397884807774765,1.5953159215432182,-0.8097741294256011,0.0,-0.48302562705322816,1,0.1305623521956807,-0.04683013034311683,-0.220026423442647,9
3904,-0.6489924253251393,-1.0525914924278639,-0.16966088932320814,-0.05162951110881048,-1.2131680840756958,2,0.31020039058136195,0.12797127288922858,-0.4657634092589561,2
1887,0.2665428040588824,-0.2960465170075547,-0.9818424055815164,0.19022988763742033,2.079467718551555,7,-0.16242642358435777,0.3333477950755047,0.07854594782860613,12
3589,0.09989995712448185,0.08222597070259989,0.8455234037885678,0.0,2.9720056512127244,2,0.8908849817770879,0.4295820415236232,-0.48094674209133814,0
8801,0.0013952611836776097,0.08222597070259989,-0.6425309647286607,0.45879396278223117,-1.050071895314319,4,0.1548267494571729,-0.5382385825927586,0.101368428069456,12
8384,0.8530798913820208,-0.2960465170075547,-0.8939879105623159,-1.6463235392285618,0.7574200060816044,1,-0.03924727876201517,-0.30973581209537443,0.06506691340095072,11
2263,-0.38945262255252255,1.2170434338330638,1.7207382324136573,1.4936001732272077,0.45570281692902315,4,-0.7241879608121925,-1.8742526577492031,-0.8774969545484607,10
5290,0.0013952611836776097,-0.6743190047177093,0.548402677201789,2.1326916334023163,-0.3226874358896775,7,0.5010190011112179,0.8576016783330787,0.6684924940366939,1
602,0.6238387880520222,0.4604984584127545,-0.5224426245533919,-0.1890979021151371,-1.1550032337365301,0,0.16597789391667672,-0.7144735186143278,0.01738022362554137,12
5284,0.14277547520365874,0.8387709461229091,-0.37146137428129183,-0.8922198932004776,0.6625297727566789,1,0.28164858402755466,0.06531792126787316,-0.3722698058698959,2
2334,0.06417035872516785,-0.6743190047177093,-1.3199663275223492,-0.808767779454915,-0.39505180940677576,0,0.009056459110952098,0.1359912303855333,0.03367110360362302,4
7696,0.6752894097470346,1.5953159215432182,0.8671380530651639,0.3632033597645866,0.11619707592998557,0,0.6653964554193073,1.401932294428745,0.597221887760055,1
1803,0.3620122909818493,-0.2960465170075547,0.461927414185081,0.08887350221553682,1.6870793925563627,2,-0.4705534477556439,-1.4839816677328428,0.1765632469009133,0
3283,0.28054880663141346,-0.6743190047177093,0.38622662940303887,0.7822847018832115,-0.518713845998336,2,-0.3631132330540998,-0.6417056567038083,-0.6435134318746407,1
7761,-0.917964842075175,0.4604984584127545,1.8919904586726048,2.0547018398291903,-1.175411779123973,2,0.9883714470083045,1.996560036927951,0.8256454620372031,1
6488,0.06931542089466913,-0.6743190047177093,-0.17422955229252185,1.0065432911849237,0.3049702779223441,7,0.0784413793059473,0.7437994175083141,0.49717443498309666,10
341,0.0013952611836776097,0.4604984584127545,0.9065909858131325,1.2141114577375236,4.380406172062214,4,0.1289591699553252,1.7778992777288163,0.8000386920008742,0
8400,0.0013952611836776097,-0.6743190047177093,-0.5007628846436281,-0.7520203421079324,0.6810890532695527,5,0.05341192004986284,-0.43290598072844994,-0.32281892986520233,5
560,-0.3625839645562384,1.5953159215432182,-0.5994332263717442,0.0,0.6941889864520926,0,-0.22989117420303506,-0.37987310343500524,-0.17256850326798256,9
8207,-0.4337573245676719,1.2170434338330638,-0.857568433150337,-0.2801365716557511,-0.8157240383861113,0,0.12614087822813613,-0.18884356246710232,-0.15603390235058445,9
7355,0.4074603401457768,1.2170434338330638,-0.7233844562181029,-1.1732259198491721,-0.8416886622675223,4,-0.03513717606540867,-0.4287384592357497,-0.18492042259476982,9
7026,-0.1627840503072745,0.8387709461229091,1.5320455173851555,1.252954623408185,0.2564623741983565,4,0.8965541718925745,1.7088041034246833,0.7478375847041612,1
4037,-0.4074603401457768,-0.2960465170075547,-0.41403714777660366,-0.3080550969815392,-1.1126186112924141,2,0.2602976997688511,0.2772016421771461,-0.36431978684414357,2
1632,0.2571101900814634,1.5953159215432182,-0.8191258732096836,0.20024414128688767,2.312741925470613e-16,0,-0.17779104198114337,0.6233777465078996,0.07175334650860865,12
4050,-0.7576104044590539,0.08222597070259989,1.6731868232986753,1.884459527788243,-0.7079051067727725,1,-0.7837016919132234,-1.6785225246475133,-0.8647335177488151,1
3409,-0.6567100185793912,0.08222597070259989,0.7176162729652592,0.0,-0.8419249426558021,4,-0.13470349078139277,-2.10243905076467,-0.19277404032493461,10
8100,-0.2968415035015006,1.2170434338330638,0.9231526664026579,1.3952784101233449,0.6030889618734516,1,0.767682704015465,1.7844676231467578,0.2886279641152072,7
3722,0.6678576532799771,1.9735884092533729,1.0228822580669321,-0.23583108581265244,2.764197043495529,0,0.04925434453177613,1.5410309067983539,-0.943350461642761,0
9105,0.6647134486208375,-1.4308639801380185,-1.0351824015200606,-0.8394174648669216,-1.0938677910373158,6,0.16060330128586497,0.13494923712381887,0.04594007237478537,8
